2025-04-07 18:41:29,584 - INFO - Env 02, Goal (019.3, 008.7), Episode 00217, setp 296, Reward 9.1  , Reach Goal,
2025-04-07 18:41:29,584 - INFO - Env 05, Goal (000.1, -21.5), Episode 00217, setp 488, Reward 11.1 , Reach Goal,
2025-04-07 18:41:29,584 - INFO - Env 01, Goal (023.2, 016.6), Episode 00217, setp 610, Reward 11.2 , Reach Goal,
2025-04-07 18:41:29,584 - INFO - Env 03, Goal (009.4, -35.0), Episode 00217, setp 063, Reward -179.6, Crashed,
2025-04-07 18:41:30,873 - INFO - Env 22, Goal (-35.0, 009.0), Episode 00267, setp 189, Reward 9.8  , Reach Goal,
2025-04-07 18:41:30,873 - INFO - Env 19, Goal (-30.4, 030.5), Episode 00267, setp 029, Reward 10.4 , Reach Goal,
2025-04-07 18:41:30,873 - INFO - Env 23, Goal (006.8, 024.1), Episode 00267, setp 113, Reward -64.5, Crashed,
2025-04-07 18:41:30,873 - INFO - Env 21, Goal (031.9, -27.6), Episode 00267, setp 735, Reward 10.2 , Reach Goal,
2025-04-07 18:41:30,873 - INFO - Env 20, Goal (002.3, -05.6), Episode 00267, setp 442, Reward 10.2 , Reach Goal,
2025-04-07 18:41:34,478 - INFO - Env 18, Goal (018.7, -33.9), Episode 00214, setp 906, Reward 10.5 , Reach Goal,
2025-04-07 18:41:34,478 - INFO - Env 16, Goal (030.2, 027.9), Episode 00214, setp 437, Reward 10.2 , Reach Goal,
2025-04-07 18:41:34,478 - INFO - Env 17, Goal (-19.2, -08.9), Episode 00214, setp 421, Reward 8.5  , Reach Goal,
2025-04-07 18:41:34,478 - INFO - Env 15, Goal (-06.6, -03.7), Episode 00214, setp 623, Reward 9.8  , Reach Goal,
2025-04-07 18:41:36,773 - INFO - Env 13, Goal (-03.3, 016.9), Episode 00182, setp 538, Reward 9.0  , Reach Goal,
2025-04-07 18:41:36,773 - INFO - Env 12, Goal (006.7, 019.0), Episode 00182, setp 256, Reward 11.1 , Reach Goal,
2025-04-07 18:41:36,773 - INFO - Env 11, Goal (-12.0, -22.7), Episode 00182, setp 001, Reward -35.1, Crashed,
2025-04-07 18:41:36,773 - INFO - Env 14, Goal (-09.3, 032.2), Episode 00182, setp 171, Reward 11.0 , Reach Goal,
2025-04-07 18:41:36,773 - INFO - Env 10, Goal (-28.2, 023.2), Episode 00182, setp 1018, Reward 9.5  , Reach Goal,
2025-04-07 18:42:18,974 - INFO - Env 07, Goal (-34.9, 029.6), Episode 00183, setp 1089, Reward 9.8  , Reach Goal,
2025-04-07 18:42:18,974 - INFO - Env 08, Goal (002.2, 017.8), Episode 00183, setp 506, Reward 11.2 , Reach Goal,
2025-04-07 18:42:18,974 - INFO - Env 06, Goal (011.7, 004.7), Episode 00183, setp 075, Reward 9.8  , Reach Goal,
2025-04-07 18:42:18,974 - INFO - Env 09, Goal (-22.7, 023.4), Episode 00183, setp 267, Reward 7.9  , Reach Goal,
2025-04-07 18:42:46,680 - INFO - Env 22, Goal (-35.0, 009.0), Episode 00268, setp 185, Reward 9.6  , Reach Goal,
2025-04-07 18:42:46,680 - INFO - Env 21, Goal (031.9, -27.6), Episode 00268, setp 717, Reward 10.2 , Reach Goal,
2025-04-07 18:42:46,680 - INFO - Env 20, Goal (002.3, -05.6), Episode 00268, setp 422, Reward 9.3  , Reach Goal,
2025-04-07 18:42:46,680 - INFO - Env 19, Goal (-30.4, 030.5), Episode 00268, setp 039, Reward 8.7  , Reach Goal,
2025-04-07 18:42:46,687 - INFO - Env 23, Goal (006.8, 024.1), Episode 00268, setp 372, Reward 10.7 , Reach Goal,
2025-04-07 18:42:50,282 - INFO - Env 17, Goal (-19.2, -08.9), Episode 00215, setp 448, Reward 10.2 , Reach Goal,
2025-04-07 18:42:50,282 - INFO - Env 16, Goal (030.2, 027.9), Episode 00215, setp 458, Reward 10.4 , Reach Goal,
2025-04-07 18:42:50,282 - INFO - Env 18, Goal (018.7, -33.9), Episode 00215, setp 224, Reward -126.2, Crashed,
2025-04-07 18:42:50,282 - INFO - Env 15, Goal (-06.6, -03.7), Episode 00215, setp 710, Reward 8.0  , Reach Goal,
2025-04-07 18:43:22,781 - INFO - Env 03, Goal (009.4, -35.0), Episode 00218, setp 1066, Reward 9.7  , Reach Goal,
2025-04-07 18:43:22,781 - INFO - Env 05, Goal (000.1, -21.5), Episode 00218, setp 470, Reward 10.9 , Reach Goal,
2025-04-07 18:43:22,781 - INFO - Env 02, Goal (019.3, 008.7), Episode 00218, setp 298, Reward 9.4  , Reach Goal,
2025-04-07 18:43:22,781 - INFO - Env 01, Goal (023.2, 016.6), Episode 00218, setp 689, Reward 9.7  , Reach Goal,
2025-04-07 18:43:22,781 - INFO - Env 04, Goal (-19.1, 006.1), Episode 00218, setp 584, Reward 9.0  , Reach Goal,
2025-04-07 18:43:25,776 - INFO - Env 10, Goal (-28.2, 023.2), Episode 00183, setp 1024, Reward 9.5  , Reach Goal,
2025-04-07 18:43:25,776 - INFO - Env 11, Goal (-12.0, -22.7), Episode 00183, setp 127, Reward 11.1 , Reach Goal,
2025-04-07 18:43:25,776 - INFO - Env 12, Goal (006.7, 019.0), Episode 00183, setp 297, Reward 9.9  , Reach Goal,
2025-04-07 18:43:25,776 - INFO - Env 13, Goal (-03.3, 016.9), Episode 00183, setp 206, Reward -68.0, Crashed,
2025-04-07 18:43:25,776 - INFO - Env 14, Goal (-09.3, 032.2), Episode 00183, setp 175, Reward 9.3  , Reach Goal,
2025-04-07 18:43:38,276 - INFO - Env 16, Goal (030.2, 027.9), Episode 00216, setp 455, Reward 8.3  , Reach Goal,
2025-04-07 18:43:38,276 - INFO - Env 18, Goal (018.7, -33.9), Episode 00216, setp 081, Reward -154.2, Crashed,
2025-04-07 18:43:38,276 - INFO - Env 15, Goal (-06.6, -03.7), Episode 00216, setp 279, Reward -78.7, Crashed,
2025-04-07 18:43:38,276 - INFO - Env 17, Goal (-19.2, -08.9), Episode 00216, setp 428, Reward 10.4 , Reach Goal,
2025-04-07 18:44:04,072 - INFO - Env 21, Goal (031.9, -27.6), Episode 00269, setp 723, Reward 10.0 , Reach Goal,
2025-04-07 18:44:04,072 - INFO - Env 20, Goal (002.3, -05.6), Episode 00269, setp 409, Reward 8.3  , Reach Goal,
2025-04-07 18:44:04,072 - INFO - Env 19, Goal (-30.4, 030.5), Episode 00269, setp 030, Reward 10.6 , Reach Goal,
2025-04-07 18:44:04,072 - INFO - Env 22, Goal (-35.0, 009.0), Episode 00269, setp 169, Reward 8.0  , Reach Goal,
2025-04-07 18:44:04,072 - INFO - Env 23, Goal (006.8, 024.1), Episode 00269, setp 355, Reward 9.9  , Reach Goal,
2025-04-07 18:44:08,372 - INFO - Env 06, Goal (011.7, 004.7), Episode 00184, setp 082, Reward 9.2  , Reach Goal,
2025-04-07 18:44:08,372 - INFO - Env 07, Goal (-34.9, 029.6), Episode 00184, setp 1031, Reward 8.5  , Reach Goal,
2025-04-07 18:44:08,372 - INFO - Env 09, Goal (-22.7, 023.4), Episode 00184, setp 255, Reward 10.9 , Reach Goal,
2025-04-07 18:44:08,372 - INFO - Env 08, Goal (002.2, 017.8), Episode 00184, setp 487, Reward 9.3  , Reach Goal,
2025-04-07 18:45:11,685 - INFO - Env 12, Goal (006.7, 019.0), Episode 00184, setp 301, Reward 9.4  , Reach Goal,
2025-04-07 18:45:11,685 - INFO - Env 13, Goal (-03.3, 016.9), Episode 00184, setp 510, Reward 9.1  , Reach Goal,
2025-04-07 18:45:11,685 - INFO - Env 14, Goal (-09.3, 032.2), Episode 00184, setp 164, Reward 9.9  , Reach Goal,
2025-04-07 18:45:11,685 - INFO - Env 11, Goal (-12.0, -22.7), Episode 00184, setp 189, Reward 9.4  , Reach Goal,
2025-04-07 18:45:11,685 - INFO - Env 10, Goal (-28.2, 023.2), Episode 00184, setp 995, Reward 9.8  , Reach Goal,
2025-04-07 18:45:12,382 - INFO - Env 15, Goal (-06.6, -03.7), Episode 00217, setp 202, Reward -86.1, Crashed,
2025-04-07 18:45:12,382 - INFO - Env 16, Goal (030.2, 027.9), Episode 00217, setp 466, Reward 10.4 , Reach Goal,
2025-04-07 18:45:12,382 - INFO - Env 17, Goal (-19.2, -08.9), Episode 00217, setp 466, Reward 9.2  , Reach Goal,
2025-04-07 18:45:12,382 - INFO - Env 18, Goal (018.7, -33.9), Episode 00217, setp 884, Reward 9.3  , Reach Goal,
2025-04-07 18:45:22,871 - INFO - Env 04, Goal (-19.1, 006.1), Episode 00219, setp 590, Reward 9.1  , Reach Goal,
2025-04-07 18:45:22,871 - INFO - Env 01, Goal (023.2, 016.6), Episode 00219, setp 730, Reward 8.8  , Reach Goal,
2025-04-07 18:45:22,871 - INFO - Env 05, Goal (000.1, -21.5), Episode 00219, setp 444, Reward 8.1  , Reach Goal,
2025-04-07 18:45:22,871 - INFO - Env 02, Goal (019.3, 008.7), Episode 00219, setp 282, Reward 9.2  , Reach Goal,
2025-04-07 18:45:22,871 - INFO - Env 03, Goal (009.4, -35.0), Episode 00219, setp 1131, Reward 10.4 , Reach Goal,
2025-04-07 18:45:27,371 - INFO - Env 20, Goal (002.3, -05.6), Episode 00270, setp 453, Reward 10.9 , Reach Goal,
2025-04-07 18:45:27,371 - INFO - Env 23, Goal (006.8, 024.1), Episode 00270, setp 366, Reward 10.7 , Reach Goal,
2025-04-07 18:45:27,371 - INFO - Env 22, Goal (-35.0, 009.0), Episode 00270, setp 183, Reward 9.1  , Reach Goal,
2025-04-07 18:45:27,371 - INFO - Env 19, Goal (-30.4, 030.5), Episode 00270, setp 036, Reward 10.8 , Reach Goal,
2025-04-07 18:45:27,371 - INFO - Env 21, Goal (031.9, -27.6), Episode 00270, setp 789, Reward 9.7  , Reach Goal,
2025-04-07 18:46:09,081 - INFO - Env 09, Goal (-22.7, 023.4), Episode 00185, setp 269, Reward 9.4  , Reach Goal,
2025-04-07 18:46:09,081 - INFO - Env 06, Goal (011.7, 004.7), Episode 00185, setp 075, Reward 9.8  , Reach Goal,
2025-04-07 18:46:09,081 - INFO - Env 08, Goal (002.2, 017.8), Episode 00185, setp 563, Reward 9.0  , Reach Goal,
2025-04-07 18:46:09,081 - INFO - Env 07, Goal (-34.9, 029.6), Episode 00185, setp 1135, Reward 8.5  , Reach Goal,
2025-04-07 18:46:12,579 - INFO - Env 12, Goal (006.7, 019.0), Episode 00185, setp 303, Reward 11.1 , Reach Goal,
2025-04-07 18:46:12,579 - INFO - Env 13, Goal (-03.3, 016.9), Episode 00185, setp 152, Reward -95.8, Critical Distance,
2025-04-07 18:46:12,579 - INFO - Env 14, Goal (-09.3, 032.2), Episode 00185, setp 152, Reward 11.1 , Reach Goal,
2025-04-07 18:46:12,579 - INFO - Env 11, Goal (-12.0, -22.7), Episode 00185, setp 114, Reward 8.7  , Reach Goal,
2025-04-07 18:46:12,579 - INFO - Env 10, Goal (-28.2, 023.2), Episode 00185, setp 566, Reward -103.3, Crashed,
2025-04-07 18:46:16,172 - INFO - Env 20, Goal (002.3, -05.6), Episode 00271, setp 451, Reward 8.2  , Reach Goal,
2025-04-07 18:46:16,172 - INFO - Env 21, Goal (031.9, -27.6), Episode 00271, setp 001, Reward -159.9, Critical Distance,
2025-04-07 18:46:16,172 - INFO - Env 23, Goal (006.8, 024.1), Episode 00271, setp 366, Reward 11.1 , Reach Goal,
2025-04-07 18:46:16,172 - INFO - Env 19, Goal (-30.4, 030.5), Episode 00271, setp 061, Reward 4.9  , Reach Goal,
2025-04-07 18:46:16,172 - INFO - Env 22, Goal (-35.0, 009.0), Episode 00271, setp 196, Reward 9.5  , Reach Goal,
2025-04-07 18:47:01,484 - INFO - Env 16, Goal (030.2, 027.9), Episode 00218, setp 459, Reward 10.3 , Reach Goal,
2025-04-07 18:47:01,484 - INFO - Env 17, Goal (-19.2, -08.9), Episode 00218, setp 415, Reward 9.4  , Reach Goal,
2025-04-07 18:47:01,484 - INFO - Env 15, Goal (-06.6, -03.7), Episode 00218, setp 558, Reward -27.4, Crashed,
2025-04-07 18:47:01,484 - INFO - Env 18, Goal (018.7, -33.9), Episode 00218, setp 1017, Reward 10.4 , Reach Goal,
2025-04-07 18:47:03,473 - INFO - Env 08, Goal (002.2, 017.8), Episode 00186, setp 504, Reward 9.0  , Reach Goal,
2025-04-07 18:47:03,473 - INFO - Env 07, Goal (-34.9, 029.6), Episode 00186, setp 116, Reward -179.2, Crashed,
2025-04-07 18:47:03,473 - INFO - Env 09, Goal (-22.7, 023.4), Episode 00186, setp 265, Reward 11.2 , Reach Goal,
2025-04-07 18:47:03,473 - INFO - Env 06, Goal (011.7, 004.7), Episode 00186, setp 079, Reward 9.6  , Reach Goal,
2025-04-07 18:47:17,580 - INFO - Env 05, Goal (000.1, -21.5), Episode 00220, setp 462, Reward 10.8 , Reach Goal,
2025-04-07 18:47:17,580 - INFO - Env 03, Goal (009.4, -35.0), Episode 00220, setp 1072, Reward 10.6 , Reach Goal,
2025-04-07 18:47:17,580 - INFO - Env 02, Goal (019.3, 008.7), Episode 00220, setp 296, Reward 10.4 , Reach Goal,
2025-04-07 18:47:17,580 - INFO - Env 01, Goal (023.2, 016.6), Episode 00220, setp 640, Reward 10.0 , Reach Goal,
2025-04-07 18:47:17,580 - INFO - Env 04, Goal (-19.1, 006.1), Episode 00220, setp 611, Reward 8.2  , Reach Goal,
2025-04-07 18:47:43,371 - INFO - Env 20, Goal (002.3, -05.6), Episode 00272, setp 442, Reward 10.2 , Reach Goal,
2025-04-07 18:47:43,371 - INFO - Env 19, Goal (-30.4, 030.5), Episode 00272, setp 040, Reward 10.5 , Reach Goal,
2025-04-07 18:47:43,371 - INFO - Env 22, Goal (-35.0, 009.0), Episode 00272, setp 185, Reward 9.2  , Reach Goal,
2025-04-07 18:47:43,371 - INFO - Env 23, Goal (006.8, 024.1), Episode 00272, setp 403, Reward 9.3  , Reach Goal,
2025-04-07 18:47:43,371 - INFO - Env 21, Goal (031.9, -27.6), Episode 00272, setp 823, Reward 11.2 , Reach Goal,
2025-04-07 18:48:05,279 - INFO - Env 12, Goal (006.7, 019.0), Episode 00186, setp 288, Reward 10.9 , Reach Goal,
2025-04-07 18:48:05,279 - INFO - Env 13, Goal (-03.3, 016.9), Episode 00186, setp 525, Reward 8.3  , Reach Goal,
2025-04-07 18:48:05,279 - INFO - Env 14, Goal (-09.3, 032.2), Episode 00186, setp 154, Reward 9.5  , Reach Goal,
2025-04-07 18:48:05,279 - INFO - Env 11, Goal (-12.0, -22.7), Episode 00186, setp 123, Reward 8.8  , Reach Goal,
2025-04-07 18:48:05,280 - INFO - Env 10, Goal (-28.2, 023.2), Episode 00186, setp 1058, Reward 10.8 , Reach Goal,
2025-04-07 18:48:05,577 - INFO - Env 15, Goal (-06.6, -03.7), Episode 00219, setp 603, Reward 8.9  , Reach Goal,
2025-04-07 18:48:05,577 - INFO - Env 16, Goal (030.2, 027.9), Episode 00219, setp 423, Reward 8.7  , Reach Goal,
2025-04-07 18:48:05,577 - INFO - Env 18, Goal (018.7, -33.9), Episode 00219, setp 333, Reward -114.2, Crashed,
2025-04-07 18:48:05,577 - INFO - Env 17, Goal (-19.2, -08.9), Episode 00219, setp 462, Reward 9.6  , Reach Goal,
2025-04-07 18:48:31,073 - INFO - Env 23, Goal (006.8, 024.1), Episode 00273, setp 380, Reward 10.7 , Reach Goal,
2025-04-07 18:48:31,073 - INFO - Env 20, Goal (002.3, -05.6), Episode 00273, setp 430, Reward 9.5  , Reach Goal,
2025-04-07 18:48:31,073 - INFO - Env 19, Goal (-30.4, 030.5), Episode 00273, setp 033, Reward 11.2 , Reach Goal,
2025-04-07 18:48:31,073 - INFO - Env 21, Goal (031.9, -27.6), Episode 00273, setp 143, Reward -119.6, Crashed,
2025-04-07 18:48:31,073 - INFO - Env 22, Goal (-35.0, 009.0), Episode 00273, setp 168, Reward 10.6 , Reach Goal,
2025-04-07 18:49:00,283 - INFO - Env 09, Goal (-22.7, 023.4), Episode 00187, setp 270, Reward 8.8  , Reach Goal,
2025-04-07 18:49:00,283 - INFO - Env 08, Goal (002.2, 017.8), Episode 00187, setp 522, Reward 11.1 , Reach Goal,
2025-04-07 18:49:00,283 - INFO - Env 06, Goal (011.7, 004.7), Episode 00187, setp 074, Reward 8.5  , Reach Goal,
2025-04-07 18:49:00,284 - INFO - Env 07, Goal (-34.9, 029.6), Episode 00187, setp 1087, Reward 9.8  , Reach Goal,
2025-04-07 18:49:06,572 - INFO - Env 03, Goal (009.4, -35.0), Episode 00221, setp 1016, Reward 10.5 , Reach Goal,
2025-04-07 18:49:06,572 - INFO - Env 04, Goal (-19.1, 006.1), Episode 00221, setp 766, Reward 8.4  , Reach Goal,
2025-04-07 18:49:06,572 - INFO - Env 02, Goal (019.3, 008.7), Episode 00221, setp 288, Reward 8.4  , Reach Goal,
2025-04-07 18:49:06,572 - INFO - Env 05, Goal (000.1, -21.5), Episode 00221, setp 469, Reward 8.2  , Reach Goal,
2025-04-07 18:49:06,572 - INFO - Env 01, Goal (023.2, 016.6), Episode 00221, setp 648, Reward 8.2  , Reach Goal,
2025-04-07 18:49:42,673 - INFO - Env 15, Goal (-06.6, -03.7), Episode 00220, setp 580, Reward 8.4  , Reach Goal,
2025-04-07 18:49:42,673 - INFO - Env 16, Goal (030.2, 027.9), Episode 00220, setp 437, Reward 9.2  , Reach Goal,
2025-04-07 18:49:42,673 - INFO - Env 17, Goal (-19.2, -08.9), Episode 00220, setp 285, Reward -41.4, Crashed,
2025-04-07 18:49:42,673 - INFO - Env 18, Goal (018.7, -33.9), Episode 00220, setp 900, Reward 8.2  , Reach Goal,
2025-04-07 18:49:50,074 - INFO - Env 19, Goal (-30.4, 030.5), Episode 00274, setp 041, Reward 9.1  , Reach Goal,
2025-04-07 18:49:50,074 - INFO - Env 22, Goal (-35.0, 009.0), Episode 00274, setp 187, Reward 8.9  , Reach Goal,
2025-04-07 18:49:50,074 - INFO - Env 20, Goal (002.3, -05.6), Episode 00274, setp 430, Reward 9.5  , Reach Goal,
2025-04-07 18:49:50,074 - INFO - Env 23, Goal (006.8, 024.1), Episode 00274, setp 394, Reward 8.0  , Reach Goal,
2025-04-07 18:49:50,074 - INFO - Env 21, Goal (031.9, -27.6), Episode 00274, setp 746, Reward 9.0  , Reach Goal,
2025-04-07 18:50:01,177 - INFO - Env 14, Goal (-09.3, 032.2), Episode 00187, setp 145, Reward 10.8 , Reach Goal,
2025-04-07 18:50:01,177 - INFO - Env 12, Goal (006.7, 019.0), Episode 00187, setp 251, Reward 8.4  , Reach Goal,
2025-04-07 18:50:01,177 - INFO - Env 10, Goal (-28.2, 023.2), Episode 00187, setp 1082, Reward 9.5  , Reach Goal,
2025-04-07 18:50:01,177 - INFO - Env 11, Goal (-12.0, -22.7), Episode 00187, setp 130, Reward 8.0  , Reach Goal,
2025-04-07 18:50:01,177 - INFO - Env 13, Goal (-03.3, 016.9), Episode 00187, setp 551, Reward 9.8  , Reach Goal,
2025-04-07 18:50:10,775 - INFO - Env 01, Goal (023.2, 016.6), Episode 00222, setp 172, Reward -96.9, Crashed,
2025-04-07 18:50:10,775 - INFO - Env 05, Goal (000.1, -21.5), Episode 00222, setp 447, Reward 9.9  , Reach Goal,
2025-04-07 18:50:10,775 - INFO - Env 03, Goal (009.4, -35.0), Episode 00222, setp 171, Reward -162.8, Crashed,
2025-04-07 18:50:10,775 - INFO - Env 02, Goal (019.3, 008.7), Episode 00222, setp 287, Reward 10.0 , Reach Goal,
2025-04-07 18:50:10,775 - INFO - Env 04, Goal (-19.1, 006.1), Episode 00222, setp 594, Reward 9.1  , Reach Goal,
2025-04-07 18:50:55,583 - INFO - Env 09, Goal (-22.7, 023.4), Episode 00188, setp 289, Reward 9.7  , Reach Goal,
2025-04-07 18:50:55,583 - INFO - Env 08, Goal (002.2, 017.8), Episode 00188, setp 493, Reward 10.3 , Reach Goal,
2025-04-07 18:50:55,583 - INFO - Env 06, Goal (011.7, 004.7), Episode 00188, setp 073, Reward 8.5  , Reach Goal,
2025-04-07 18:50:55,583 - INFO - Env 07, Goal (-34.9, 029.6), Episode 00188, setp 1081, Reward 8.6  , Reach Goal,
2025-04-07 18:51:07,486 - INFO - Env 23, Goal (006.8, 024.1), Episode 00275, setp 377, Reward 9.1  , Reach Goal,
2025-04-07 18:51:07,486 - INFO - Env 20, Goal (002.3, -05.6), Episode 00275, setp 463, Reward 9.1  , Reach Goal,
2025-04-07 18:51:07,486 - INFO - Env 19, Goal (-30.4, 030.5), Episode 00275, setp 051, Reward 8.3  , Reach Goal,
2025-04-07 18:51:07,486 - INFO - Env 22, Goal (-35.0, 009.0), Episode 00275, setp 196, Reward 10.9 , Reach Goal,
2025-04-07 18:51:07,486 - INFO - Env 21, Goal (031.9, -27.6), Episode 00275, setp 723, Reward 10.4 , Reach Goal,
2025-04-07 18:51:17,573 - INFO - Env 01, Goal (023.2, 016.6), Episode 00223, setp 133, Reward -102.0, Crashed,
2025-04-07 18:51:17,573 - INFO - Env 03, Goal (009.4, -35.0), Episode 00223, setp 127, Reward -170.3, Crashed,
2025-04-07 18:51:17,573 - INFO - Env 02, Goal (019.3, 008.7), Episode 00223, setp 294, Reward 10.9 , Reach Goal,
2025-04-07 18:51:17,573 - INFO - Env 04, Goal (-19.1, 006.1), Episode 00223, setp 630, Reward 8.3  , Reach Goal,
2025-04-07 18:51:17,573 - INFO - Env 05, Goal (000.1, -21.5), Episode 00223, setp 452, Reward 10.8 , Reach Goal,
2025-04-07 18:51:17,973 - INFO - Env 16, Goal (030.2, 027.9), Episode 00221, setp 446, Reward 8.7  , Reach Goal,
2025-04-07 18:51:17,973 - INFO - Env 18, Goal (018.7, -33.9), Episode 00221, setp 895, Reward 10.1 , Reach Goal,
2025-04-07 18:51:17,973 - INFO - Env 15, Goal (-06.6, -03.7), Episode 00221, setp 586, Reward 10.7 , Reach Goal,
2025-04-07 18:51:17,973 - INFO - Env 17, Goal (-19.2, -08.9), Episode 00221, setp 447, Reward 9.5  , Reach Goal,
2025-04-07 18:51:51,076 - INFO - Env 08, Goal (002.2, 017.8), Episode 00189, setp 512, Reward 10.3 , Reach Goal,
2025-04-07 18:51:51,076 - INFO - Env 06, Goal (011.7, 004.7), Episode 00189, setp 067, Reward 8.9  , Reach Goal,
2025-04-07 18:51:51,076 - INFO - Env 07, Goal (-34.9, 029.6), Episode 00189, setp 285, Reward -155.1, Crashed,
2025-04-07 18:51:51,076 - INFO - Env 09, Goal (-22.7, 023.4), Episode 00189, setp 277, Reward 10.5 , Reach Goal,
2025-04-07 18:51:52,575 - INFO - Env 14, Goal (-09.3, 032.2), Episode 00188, setp 165, Reward 8.8  , Reach Goal,
2025-04-07 18:51:52,575 - INFO - Env 12, Goal (006.7, 019.0), Episode 00188, setp 337, Reward 8.3  , Reach Goal,
2025-04-07 18:51:52,575 - INFO - Env 13, Goal (-03.3, 016.9), Episode 00188, setp 515, Reward 9.0  , Reach Goal,
2025-04-07 18:51:52,575 - INFO - Env 11, Goal (-12.0, -22.7), Episode 00188, setp 115, Reward 9.7  , Reach Goal,
2025-04-07 18:51:52,575 - INFO - Env 10, Goal (-28.2, 023.2), Episode 00188, setp 1033, Reward 9.6  , Reach Goal,
2025-04-07 18:52:28,281 - INFO - Env 20, Goal (002.3, -05.6), Episode 00276, setp 409, Reward 10.1 , Reach Goal,
2025-04-07 18:52:28,281 - INFO - Env 19, Goal (-30.4, 030.5), Episode 00276, setp 043, Reward 8.2  , Reach Goal,
2025-04-07 18:52:28,281 - INFO - Env 22, Goal (-35.0, 009.0), Episode 00276, setp 180, Reward 9.5  , Reach Goal,
2025-04-07 18:52:28,281 - INFO - Env 23, Goal (006.8, 024.1), Episode 00276, setp 383, Reward 9.2  , Reach Goal,
2025-04-07 18:52:28,282 - INFO - Env 21, Goal (031.9, -27.6), Episode 00276, setp 750, Reward 10.2 , Reach Goal,
2025-04-07 18:52:52,588 - INFO - Env 16, Goal (030.2, 027.9), Episode 00222, setp 463, Reward 9.7  , Reach Goal,
2025-04-07 18:52:52,588 - INFO - Env 17, Goal (-19.2, -08.9), Episode 00222, setp 448, Reward 10.2 , Reach Goal,
2025-04-07 18:52:52,588 - INFO - Env 18, Goal (018.7, -33.9), Episode 00222, setp 884, Reward 10.5 , Reach Goal,
2025-04-07 18:52:52,588 - INFO - Env 15, Goal (-06.6, -03.7), Episode 00222, setp 200, Reward -85.3, Crashed,
2025-04-07 18:53:09,372 - INFO - Env 04, Goal (-19.1, 006.1), Episode 00224, setp 645, Reward 9.1  , Reach Goal,
2025-04-07 18:53:09,372 - INFO - Env 01, Goal (023.2, 016.6), Episode 00224, setp 683, Reward 10.2 , Reach Goal,
2025-04-07 18:53:09,372 - INFO - Env 05, Goal (000.1, -21.5), Episode 00224, setp 442, Reward 8.1  , Reach Goal,
2025-04-07 18:53:09,372 - INFO - Env 02, Goal (019.3, 008.7), Episode 00224, setp 307, Reward 8.8  , Reach Goal,
2025-04-07 18:53:09,372 - INFO - Env 03, Goal (009.4, -35.0), Episode 00224, setp 1051, Reward 10.5 , Reach Goal,
2025-04-07 18:53:39,779 - INFO - Env 13, Goal (-03.3, 016.9), Episode 00189, setp 535, Reward 10.3 , Reach Goal,
2025-04-07 18:53:39,779 - INFO - Env 12, Goal (006.7, 019.0), Episode 00189, setp 312, Reward 10.2 , Reach Goal,
2025-04-07 18:53:39,779 - INFO - Env 11, Goal (-12.0, -22.7), Episode 00189, setp 129, Reward 8.1  , Reach Goal,
